cust_number,avg_payment_delay,std_payment_delay,min_delay,max_delay,avg_days_to_clear,avg_due_days,avg_invoice_amount,total_lifetime_value,transaction_count,company_name,late_payment_ratio
0200677269,-4.0,1.2649110640673518,-5.0,-2.0,11.666666666666666,15.666666666666666,37116.845,222701.07,6,GOLD trust,0.0
0200678532,1.0,6.244997998398398,-4.0,8.0,18.333333333333332,17.333333333333332,23163.133333333335,69489.40000000001,3,HARB in,0.3333333333333333
0200679800,3.0,5.196152422706632,0.0,9.0,18.0,15.0,29465.83,88397.49,3,CAMP corp,0.3333333333333333
0200684768,-3.0,2.0,-5.0,-1.0,26.6,29.6,17761.28,88806.4,5,TOTA ,0.0
0200685603,-5.0,0.0,-5.0,-5.0,16.0,21.0,1563.0,1563.0,1,CHAR llc,0.0
0200685765,3.0,0.0,3.0,3.0,23.0,20.0,83969.12,83969.12,1,BART corporation,1.0
0200686200,10.0,0.0,10.0,10.0,22.0,12.0,62694.72,62694.72,1,STEVEN  trust,1.0
0200687457,-2.0,4.242640687119285,-5.0,1.0,8.0,10.0,6558.47,13116.94,2,ARKANS associates,0.5
0200689451,-2.5,0.7071067811865476,-3.0,-2.0,13.5,16.0,133189.685,266379.37,2,PORK associates,0.0
0200692711,-2.8,1.0954451150103321,-4.0,-1.0,6.8,9.6,58312.0,291560.0,5,SWEET  ,0.0
0200696090,2.4347826086956523,8.087444793321568,-5.0,54.0,20.869565217391305,18.434782608695652,5086.338260869566,233971.56,46,UNITE ,0.5652173913043478
0200697207,-0.23076923076923078,1.8776690404970269,-5.0,2.0,15.384615384615385,15.615384615384615,47296.75923076923,614857.87,13,WA ,0.3076923076923077
0200698446,8.0,0.0,8.0,8.0,23.0,15.0,32373.76,32373.76,1,FOOD us,1.0
0200700057,0.0,0.0,0.0,0.0,21.0,21.0,21688.12,21688.12,1,HOB associates,0.0
0200700823,0.0,0.0,0.0,0.0,15.0,15.0,107906.64,107906.64,1,DISCOU foundation,0.0
0200700919,1.7127659574468086,2.7025370017282584,-8.0,8.0,20.659574468085108,18.9468085106383,38481.79734042553,3617288.95,94,US  systems,0.7340425531914894
0200701040,-2.6,8.942674575954811,-25.0,13.0,21.6,24.2,22092.351333333336,331385.27,15,SOUTHE corp,0.13333333333333333
0200701314,2.85,5.3041691645643985,1.0,25.0,19.1,16.25,13061.0625,261221.25,20,MBM  corp,1.0
0200701487,-3.0,3.1622776601683795,-7.0,0.0,11.5,14.5,57594.44,230377.76,4,KAGO associates,0.0
0200702946,1.5,3.5355339059327378,-1.0,4.0,25.5,24.0,11310.27,22620.54,2,C  co,0.5
0200703332,3.0,0.0,3.0,3.0,19.0,16.0,14713.2,14713.2,1,MAIN S corp,1.0
0200703371,-2.0,0.0,-2.0,-2.0,14.0,16.0,32633.28,32633.28,1,DENNIS trust,0.0
0200703398,5.333333333333333,10.211105065891088,-2.0,19.0,20.333333333333332,15.0,219.74666666666667,1318.48,6,NEX associates,0.3333333333333333
0200703851,1.0,0.0,1.0,1.0,18.0,17.0,49095.81,49095.81,1,PERFOR co,1.0
0200704045,1.4076433121019107,7.938833000537276,-15.0,90.0,19.171974522292995,17.764331210191084,44843.9952866242,7040507.26,157,RA ,0.39490445859872614
0200704836,1.5,4.949747468305833,-2.0,5.0,16.5,15.0,35768.435,71536.87,2,WAGNE in,0.5
0200704858,-2.3959183673469386,15.132555817411655,-60.0,46.0,18.220408163265308,20.616326530612245,48498.75951020408,11882196.08,245,WAKE associates,0.35918367346938773
0200705089,-0.2696629213483146,10.315218286307747,-50.0,22.0,17.168539325842698,17.43820224719101,10062.811460674156,895590.22,89,JETR in,0.30337078651685395
0200705372,0.6293103448275862,2.165059181493733,-17.0,11.0,22.689655172413794,22.060344827586206,49426.66387931034,5733493.01,116,FR ,0.3706896551724138
0200705600,-5.0,0.0,-5.0,-5.0,15.0,20.0,70253.8,70253.8,1,WESTCO foundation,0.0
0200705742,-6.4212893553223385,7.611495345733962,-34.0,25.0,18.01649175412294,24.43778110944528,26084.577031484256,17398412.88,667,DOT systems,0.10494752623688156
0200705985,1.5,2.1213203435596424,0.0,3.0,16.5,15.0,16352.265,32704.53,2,POCON co,0.5
0200706331,-1.2,7.429670248402684,-8.0,10.0,17.4,18.6,71618.482,358092.41000000003,5,J KIN corp,0.2
0200706844,0.4672897196261682,6.505744226752634,-58.0,52.0,20.049844236760123,19.582554517133957,25461.602211838006,8173174.31,321,WINC co,0.4517133956386293
0200707005,0.4358974358974359,0.6995640931497293,-1.0,2.0,22.0,21.564102564102566,50784.56367521368,5941793.95,117,KING S associates,0.3333333333333333
0200707519,-5.0,0.0,-5.0,-5.0,13.0,18.0,43190.45,43190.45,1,CITY L us,0.0
0200707741,-3.6923076923076925,15.826929720386621,-53.0,12.0,16.076923076923077,19.76923076923077,53704.44365384615,2792631.07,52,SMART &  associates,0.4807692307692308
0200707822,0.9813084112149533,5.064714736636792,-15.0,90.0,18.05981308411215,17.078504672897196,72760.15775700934,38926684.4,535,PUBLI llc,0.4093457943925234
0200708328,-9.0,0.0,-9.0,-9.0,7.0,16.0,14467.39,14467.39,1,MICHIGA trust,0.0
0200708411,-9.0,4.88383577240798,-13.0,6.0,11.357142857142858,20.357142857142858,32903.83928571428,921307.5,28,SHAM in,0.10714285714285714
0200708511,0.5,5.507570547286102,-5.0,7.0,20.0,19.5,19024.405,76097.62,4,UPPER corp,0.5
0200709886,31.0,38.18376618407357,4.0,58.0,46.5,15.5,5693.01,11386.02,2,CINCIN us,1.0
0200711029,0.8765432098765432,1.77751734203483,0.0,10.0,17.691358024691358,16.814814814814813,34644.23716049382,2806183.21,81,WEGMAN corp,0.37037037037037035
0200711899,-3.0,0.0,-3.0,-3.0,12.0,15.0,17147.05,17147.05,1,STANZ  associates,0.0
0200712102,10.76923076923077,5.701281907134165,-2.0,26.0,71.61538461538461,60.84615384615385,53416.00615384615,1388816.16,26,SUGAR  associates,0.9230769230769231
0200712105,6.912280701754386,13.978658097453911,0.0,85.0,25.17543859649123,18.263157894736842,45563.17649122807,2597101.06,57,WALG in,0.7894736842105263
0200712187,-0.40384615384615385,0.975375551294653,-3.0,2.0,17.346153846153847,17.75,74730.47865384616,3885984.89,52,SPAR co,0.07692307692307693
0200712349,-4.6,2.6076809620810595,-8.0,-1.0,13.2,17.8,10345.4,51727.0,5,FOOD co,0.0
0200712836,-0.2222222222222222,0.44095855184409843,-1.0,0.0,16.555555555555557,16.77777777777778,32498.846666666665,292489.62,9,WINKLE associates,0.0
0200713007,0.5,9.396807968666806,-11.0,16.0,17.333333333333332,16.833333333333332,59209.19666666666,355255.18,6,KEEFE  us,0.5
0200714519,-2.0,0.0,-2.0,-2.0,20.0,22.0,7594.02,7594.02,1,KELLY associates,0.0
0200714601,-2.0,0.0,-2.0,-2.0,29.0,31.0,19717.82,19717.82,1,HOGG  co,0.0
0200714710,1.6614583333333333,4.364897335812321,-16.0,22.0,20.260416666666668,18.598958333333332,18017.755364583332,3459409.03,192,SYSCO  co,0.6979166666666666
0200716210,-1.0,0.0,-1.0,-1.0,14.0,15.0,13689.37,13689.37,1,PERFOR in,0.0
0200718130,1.5748031496062993,5.822124857624387,-32.0,30.0,21.10236220472441,19.52755905511811,17104.51377952756,2172273.25,127,SYSCO F ,0.6850393700787402
0200718143,11.0,0.0,11.0,11.0,28.0,17.0,43928.79,43928.79,1,S  trust,1.0
0200719300,2.7419354838709675,1.7882531874333654,1.0,6.0,23.06451612903226,20.322580645161292,25157.35935483871,779878.14,31,SYSTEMS co,1.0
0200719376,-3.0,0.0,-3.0,-3.0,13.0,16.0,69309.0,69309.0,1,MART co,0.0
0200719526,-2.933333333333333,2.76371041140262,-11.0,0.0,14.2,17.133333333333333,16006.420000000002,240096.30000000002,15,SHARP S associates,0.0
0200719839,-1.0,0.5773502691896257,-2.0,0.0,45.857142857142854,46.857142857142854,29987.68857142857,209913.82,7,ASSOCI trust,0.0
0200720238,1.8333333333333333,4.687184332805461,-6.0,13.0,18.0,16.166666666666668,91138.97499999999,1093667.7,12,WOODM corp,0.4166666666666667
0200720419,0.0,0.0,0.0,0.0,19.0,19.0,31566.68,31566.68,1,THUR trust,0.0
0200721222,0.7777777777777778,2.0435509851556963,-3.0,7.0,16.333333333333332,15.555555555555555,52251.409259259264,2821576.1,54,GO trust,0.2962962962962963
0200721330,2.2857142857142856,2.4314785444432596,-3.0,8.0,12.857142857142858,10.571428571428571,66087.69928571429,925227.79,14,PARK associates,0.8571428571428571
0200721530,-8.375,16.55240595373201,-49.0,2.0,12.75,21.125,48404.78625,387238.29,8,REDNE foundation,0.125
0200722352,30.25,62.73422776549763,-13.0,120.0,48.5,18.25,19675.475,78701.9,4,MIV corp,0.5
0200722369,0.0,13.260216187277392,-14.0,35.0,22.307692307692307,22.307692307692307,25908.585384615384,336811.61,13,PERFOR co,0.15384615384615385
0200722444,0.8615384615384616,10.851089984243693,-21.0,60.0,19.49230769230769,18.630769230769232,29585.443692307694,1923053.84,65,PERFOR llc,0.38461538461538464
0200723406,0.3333333333333333,5.131601439446884,-4.0,6.0,15.0,14.666666666666666,23558.37,70675.11,3,OLEAN llc,0.3333333333333333
0200723794,0.06451612903225806,3.1930704540819606,-14.0,10.0,23.032258064516128,22.967741935483872,74143.7964516129,2298457.69,31,MID MO systems,0.16129032258064516
0200724432,-2.0,0.0,-2.0,-2.0,18.0,20.0,19358.3,19358.3,1,PERFOR trust,0.0
0200724999,7.08,3.264965543462902,1.0,17.0,15.52,8.44,45881.335999999996,1147033.4,25,GILSTE associates,1.0
0200725393,8.75,10.21028892833107,3.0,24.0,25.25,16.5,30629.8525,122519.41,4,PERFOR associates,1.0
0200725421,-3.0,6.843488389215937,-18.0,20.0,15.52,18.52,29757.5932,743939.83,25,BEN  associates,0.12
0200725511,-4.4,14.028542333400146,-21.0,12.0,21.0,25.4,42969.598,214847.99,5,FERR ,0.4
0200725729,25.5,24.748737341529164,8.0,43.0,40.5,15.0,16137.51,32275.02,2,ELLENB corporation,1.0
0200726025,-5.0,7.3484692283495345,-25.0,5.0,12.545454545454545,17.545454545454547,43123.46181818182,474358.08,11,MARTI ,0.09090909090909091
0200726979,1.3620803159973667,7.155567399797481,-11.0,119.0,16.617511520737327,15.25543120473996,3669.470401579987,5573925.54,1519,BJ'S  systems,0.44437129690585914
0200727272,2.8,2.210365192839022,0.0,7.0,18.066666666666666,15.266666666666667,36372.32466666667,545584.87,15,BROOKS systems,0.7333333333333333
0200727278,1.0909090909090908,1.4459976109624426,-1.0,3.0,18.90909090909091,17.818181818181817,65402.33636363636,719425.7,11,BLOU co,0.6363636363636364
0200728270,-2.0,3.4641016151377544,-6.0,0.0,30.0,32.0,57326.323333333334,171978.97,3,HEI corporation,0.0
0200728385,0.0,0.0,0.0,0.0,16.0,16.0,31528.42,31528.42,1,KECK' co,0.0
0200729290,1.2053571428571428,1.1941176610439144,0.0,5.0,17.589285714285715,16.383928571428573,51071.90026785714,5720052.83,112,KROGER associates,0.6517857142857143
0200729828,1.8181818181818181,6.848606361217521,-12.0,25.0,20.818181818181817,19.0,44096.3603030303,1455179.89,33,KENNETH associates,0.5757575757575758
0200729942,-1.3298969072164948,7.476001881647334,-51.0,7.0,15.324742268041238,16.65463917525773,11719.792835051547,2273639.81,194,SA corporation,0.27319587628865977
0200729968,0.5,10.376254944182254,-7.0,15.0,24.5,24.0,33573.9125,134295.65,4,KOHL corporation,0.5
0200731999,1.25,2.5,0.0,5.0,24.25,23.0,38816.994999999995,155267.97999999998,4,UNITED  ,0.25
0200732421,-0.25,0.5,-1.0,0.0,15.25,15.5,83337.21,333348.84,4,MARTI ,0.0
0200732755,0.5625,1.0043418400353386,0.0,5.0,17.05,16.4875,50087.362125,4006988.9699999997,80,KROGER foundation,0.2875
0200733702,-6.0,4.242640687119285,-9.0,-3.0,8.0,14.0,35031.265,70062.53,2,HENR in,0.0
0200734065,3.6666666666666665,5.131601439446884,-2.0,8.0,24.0,20.333333333333332,12359.613333333333,37078.84,3,VARI corporation,0.6666666666666666
0200734491,0.0,0.0,0.0,0.0,15.5,15.5,40523.78,81047.56,2,FOOD  associates,0.0
0200734750,-4.0,0.0,-4.0,-4.0,12.0,16.0,9175.39,9175.39,1,KEN' llc,0.0
0200734891,7.0,0.0,7.0,7.0,22.0,15.0,43695.92,43695.92,1,JAKE in,1.0
0200735226,-1.3333333333333333,0.5773502691896257,-2.0,-1.0,15.0,16.333333333333332,29563.896666666667,88691.69,3,BAS co,0.0
0200735528,1.5,0.8602325267042626,0.0,3.0,25.076923076923077,23.576923076923077,65163.96461538462,1694263.08,26,ASSOCIA co,0.9615384615384616
0200735607,0.0,0.0,0.0,0.0,16.333333333333332,16.333333333333332,49452.036666666674,148356.11000000002,3,COB corporation,0.0
0200736312,3.0,0.0,3.0,3.0,18.0,15.0,12707.34,12707.34,1,WESTERN foundation,1.0
0200736337,1.2280701754385965,3.6105873278637537,-15.0,10.0,20.736842105263158,19.50877192982456,15907.972280701755,906754.42,57,SYSCO F us,0.8245614035087719
0200737496,0.0,1.8708286933869707,-2.0,2.0,20.6,20.6,38882.814,194414.07,5,HPC  llc,0.6
0200737918,-2.4,0.8944271909999159,-4.0,-2.0,13.6,16.0,31432.291999999998,157161.46,5,W LEE  trust,0.0
0200738514,-12.0,0.0,-12.0,-12.0,71.0,83.0,108.58,108.58,1,KTA  llc,0.0
0200738884,2.3333333333333335,1.632993161855452,0.0,5.0,21.0,18.666666666666668,23352.50833333333,140115.05,6,US  ,0.8333333333333334
0200739006,0.041666666666666664,6.529151902154177,-58.0,12.0,18.260416666666668,18.21875,24602.223958333332,2361813.5,96,AL associates,0.3958333333333333
0200739044,1.0,2.8284271247461903,-1.0,3.0,22.0,21.0,24131.125,48262.25,2,PERFOR corporation,0.5
0200739074,3.0,0.0,3.0,3.0,21.0,18.0,31332.91,31332.91,1,STEWART foundation,1.0
0200739534,1.6779661016949152,7.139297484138494,-3.0,90.0,21.870056497175142,20.192090395480225,44836.24531073446,7936015.42,177,OK corporation,0.6214689265536724
0200739941,0.8,1.7888543819998317,-2.0,3.0,15.8,15.0,12339.475999999999,61697.38,5,FOX  ,0.8
0200740393,0.0,1.0,-1.0,1.0,18.0,18.0,41318.003333333334,123954.01,3,LABAT associates,0.3333333333333333
0200740737,35.5,17.67766952966369,23.0,48.0,77.5,42.0,116688.23999999999,233376.47999999998,2,THE WA ,1.0
0200741174,2.019607843137255,1.6529624899571083,-3.0,9.0,21.745098039215687,19.725490196078432,20279.335784313724,2068492.25,102,M B  co,0.9019607843137255
0200741831,3.0,8.142481194328914,-2.0,38.0,22.142857142857142,19.142857142857142,40806.60047619048,856938.61,21,SUPE corp,0.6666666666666666
0200742344,0.4,0.8944271909999159,0.0,2.0,16.2,15.8,20929.739999999998,104648.7,5,MAINES  us,0.2
0200742419,0.0,0.0,0.0,0.0,14.0,14.0,39772.97,39772.97,1,HILLCR foundation,0.0
0200742492,-1.0,0.0,-1.0,-1.0,15.0,16.0,49863.39,49863.39,1,WILLIAM systems,0.0
0200742521,0.2857142857142857,3.9341265760491626,-16.0,9.0,16.904761904761905,16.61904761904762,26866.20738095238,1128380.71,42,GLA co,0.42857142857142855
0200742791,-1.3829787234042554,10.22051047710343,-50.0,9.0,17.574468085106382,18.95744680851064,37526.68659574468,1763754.27,47,QUI corp,0.2127659574468085
0200743123,0.37037037037037035,1.3550317749451897,-9.0,3.0,15.925925925925926,15.555555555555555,44197.469753086414,3579995.05,81,KROGER corp,0.2839506172839506
0200743129,-2.1372549019607843,11.142745815719099,-51.0,8.0,16.0,18.137254901960784,69782.65411764705,3558915.36,51,BROOKS foundation,0.27450980392156865
0200743592,1.6,11.502173707608488,-5.0,22.0,20.2,18.6,39334.112,196670.56,5,PERFOR systems,0.2
0200743618,0.3333333333333333,0.5773502691896258,0.0,1.0,18.333333333333332,18.0,14597.21,43791.63,3,MASON ,0.3333333333333333
0200743996,1.4594594594594594,2.3757407569312234,-1.0,9.0,18.43243243243243,16.972972972972972,61378.51189189189,2271004.94,37,STATER  in,0.4864864864864865
0200744019,2.309823677581864,7.5335134691292716,-15.0,90.0,22.87153652392947,20.561712846347607,24728.061423173804,19634080.77,794,TARG systems,0.6297229219143576
0200744410,1.0,0.0,1.0,1.0,16.0,15.0,54992.14,54992.14,1,BI-RIT trust,1.0
0200744584,6.5,16.263455967290593,-5.0,18.0,26.0,19.5,11000.75,22001.5,2,CHAR ,0.5
0200744707,-1.2727272727272727,10.020887276992083,-27.0,15.0,17.454545454545453,18.727272727272727,39251.03363636364,431761.37,11,PERFOR co,0.5454545454545454
0200745469,13.333333333333334,52.255781179374466,-8.0,120.0,29.166666666666668,15.833333333333334,43138.433333333334,258830.6,6,WOOD F systems,0.16666666666666666
0200745906,7.0,0.0,7.0,7.0,23.0,16.0,45582.44,45582.44,1,LEE & co,1.0
0200747369,2.8043478260869565,16.591322451098602,-48.0,90.0,20.02173913043478,17.217391304347824,80283.25608695652,3693029.78,46,SCHNU co,0.41304347826086957
0200748108,0.8181818181818182,2.0822258128417137,-11.0,8.0,16.106060606060606,15.287878787878787,54283.98166666667,3582742.79,66,KROGER foundation,0.4696969696969697
0200748335,2.0,1.4142135623730951,1.0,3.0,18.0,16.0,42531.125,85062.25,2,FO corporation,1.0
0200749091,7.0,0.0,7.0,7.0,23.0,16.0,52763.23,52763.23,1,DICA corp,1.0
0200749225,1.6363636363636365,4.164451625683428,-2.0,19.0,20.984848484848484,19.348484848484848,50106.18772727273,3307008.39,66,SUPER  associates,0.3484848484848485
0200749582,12.0,0.0,12.0,12.0,32.0,20.0,21736.57,21736.57,1,SCHE us,1.0
0200749730,-3.6666666666666665,1.5275252316519468,-5.0,-2.0,15.333333333333334,19.0,15569.766666666668,46709.3,3,PERFOR corp,0.0
0200749782,0.42592592592592593,0.7423026858555557,0.0,2.0,16.5,16.074074074074073,49246.33851851852,2659302.28,54,KROG corp,0.2777777777777778
0200750051,0.4659090909090909,0.9340169537013034,0.0,5.0,16.931818181818183,16.46590909090909,56876.64749999999,5005144.9799999995,88,ALBER co,0.25
0200750131,6.0,0.0,6.0,6.0,27.0,21.0,19997.66,19997.66,1,VALLEY trust,1.0
0200751679,8.0,0.0,8.0,8.0,26.0,18.0,18879.45,37758.9,2,PERFOR corporation,1.0
0200752302,1.6944444444444444,10.39114589330325,-13.0,90.0,17.59722222222222,15.902777777777779,55141.04201388889,7940310.05,144,KROGER corporation,0.3819444444444444
0200752393,-3.9444444444444446,2.4608038433722332,-5.0,5.0,11.277777777777779,15.222222222222221,17172.210000000003,309099.78,18,S AB in,0.05555555555555555
0200752607,-1.75,2.872281323269014,-6.0,0.0,14.0,15.75,20055.205,80220.82,4,IRA HI foundation,0.0
0200754118,9.7,15.122095680750661,-3.0,37.0,18.6,8.9,10033.126,100331.26,10,ARMY co,0.5
0200754278,2.3157894736842106,1.3764944032233706,0.0,4.0,21.94736842105263,19.63157894736842,13575.598947368422,257936.38,19,MBM  co,0.8947368421052632
0200755288,-3.5,4.949747468305833,-7.0,0.0,11.5,15.0,68625.185,137250.37,2,TRO ,0.0
0200755701,1.0,2.9387690682262932,-1.0,14.0,24.695652173913043,23.695652173913043,51411.565217391304,1182466.0,23,ASSOCI ,0.391304347826087
0200756072,1.055045871559633,5.454924486671079,-14.0,35.0,18.128440366972477,17.073394495412845,22628.32889908257,2466487.85,109,REINHA corp,0.3119266055045872
0200756762,1.5,2.1213203435596424,0.0,3.0,20.5,19.0,8982.215,17964.43,2,BANNER associates,0.5
0200756811,10.0,5.522680508593631,4.0,18.0,23.0,13.0,87015.086,435075.43,5,LUCA associates,1.0
0200758264,0.0,0.0,0.0,0.0,16.0,16.0,59350.96,59350.96,1,CUMB llc,0.0
0200758531,-2.0,0.0,-2.0,-2.0,13.0,15.0,2288.54,2288.54,1,BRENH systems,0.0
0200758883,-2.5,4.969909455915671,-12.0,2.0,13.166666666666666,15.666666666666666,35049.918333333335,210299.51,6,PERFOR co,0.3333333333333333
0200759082,1.7428571428571429,1.7378630749362538,-1.0,7.0,16.514285714285716,14.771428571428572,73409.704,2569339.64,35,INGL co,0.7714285714285715
0200759878,0.9693023255813954,3.895036589585836,-65.0,21.0,21.368372093023257,20.399069767441862,35371.22522790697,38024067.12,1075,SA associates,0.7711627906976745
0200760428,-2.0,0.0,-2.0,-2.0,15.0,17.0,39417.33,39417.33,1,R  trust,0.0
0200760666,3.590909090909091,10.522805577859797,-9.0,48.0,22.318181818181817,18.727272727272727,10195.469090909091,224300.32,22,KEHE  associates,0.6818181818181818
0200761342,-1.2,1.6431676725154984,-4.0,0.0,13.4,14.6,31112.402000000002,155562.01,5,EL GR trust,0.0
0200761497,0.75,1.2817398889233114,-2.0,2.0,15.75,15.0,497.475,3979.8,8,NEX llc,0.75
0200761734,-3.119047619047619,11.373868727769441,-61.0,7.0,15.410714285714286,18.529761904761905,50752.173214285714,17052730.2,336,H E BUT ,0.19940476190476192
0200762301,-0.3654995730145175,8.787499191268147,-50.0,90.0,18.94278394534586,19.308283518360376,49285.087984628524,57712838.03,1171,C&S WH co,0.3441502988898377
0200762678,-6.333333333333333,0.5773502691896258,-7.0,-6.0,8.666666666666666,15.0,44170.416666666664,132511.25,3,JOR co,0.0
0200762950,-0.15151515151515152,2.6789344853299375,-15.0,6.0,18.575757575757574,18.727272727272727,84576.14348484848,5582025.47,66,HAR co,0.2878787878787879
0200763152,2.6,10.372238588334406,-11.0,27.0,22.16,19.56,25488.0824,637202.0599999999,25,PERFOR us,0.6
0200763229,0.5833333333333334,1.0598058340078627,0.0,3.0,17.541666666666668,16.958333333333332,15177.18875,364252.52999999997,24,MAINES associates,0.25
0200763489,0.5151515151515151,1.5835326828252576,-1.0,6.0,19.0,18.484848484848484,66345.16333333333,2189390.39,33,GENERAL us,0.3333333333333333
0200763814,2.0472972972972974,4.239969290511717,-11.0,21.0,21.7027027027027,19.655405405405407,15565.402499999998,2303679.57,148,SYSCO F ,0.7432432432432432
0200764515,0.0,0.0,0.0,0.0,17.0,17.0,35601.36,35601.36,1,KIN foundation,0.0
0200764795,1.4268292682926829,4.9982340140308965,-25.0,20.0,20.932926829268293,19.50609756097561,15684.695853658537,2572290.12,164,SYSCO  ,0.823170731707317
0200765011,1.8214285714285714,3.019118971666961,0.0,13.0,20.428571428571427,18.607142857142858,21527.785357142857,602777.99,28,MAINES llc,0.42857142857142855
0200765360,18.0,0.0,18.0,18.0,30.0,12.0,14420.4,14420.4,1,MANNI us,1.0
0200767520,3.5,5.0,1.0,11.0,15.25,11.75,49188.965,196755.86,4,DAWN us,1.0
0200767729,-3.0,4.123105625617661,-7.0,4.0,14.2,17.2,25082.152,125410.76,5,PERFOR trust,0.2
0200768357,0.2857142857142857,0.7559289460184545,0.0,2.0,16.142857142857142,15.857142857142858,49270.311428571425,344892.18,7,MARC ,0.14285714285714285
0200769072,9.6,13.352902306240393,-6.0,26.0,29.2,19.6,25967.776,129838.88,5,GREC in,0.6
0200769369,0.46153846153846156,0.8275060206294448,0.0,3.0,16.307692307692307,15.846153846153847,50885.515,2646046.78,52,DI ,0.2692307692307692
0200769556,-7.666666666666667,5.472876844254853,-13.0,0.0,14.133333333333333,21.8,19991.61133333333,299874.17,15,SHAM corporation,0.0
0200769623,-2.350145381346455,6.051864483786805,-15.0,92.0,13.588123462312682,15.938268843659136,22583.24823305748,201939405.7,8942,WAL-MAR trust,0.17881905613956608
0200770567,0.14285714285714285,6.5519898831249295,-8.0,27.0,16.857142857142858,16.714285714285715,36615.747619047615,768930.7,21,LABAT associates,0.14285714285714285
0200770677,-3.8461538461538463,13.885520959175146,-50.0,2.0,16.384615384615383,20.23076923076923,32008.329230769228,416108.27999999997,13,KRAS ,0.07692307692307693
0200771123,-1.0,0.0,-1.0,-1.0,14.0,15.0,38160.69,76321.38,2,B C C foundation,0.0
0200771157,0.6212121212121212,0.9886300002474524,-1.0,4.0,21.196969696969695,20.575757575757574,53787.361212121206,3549965.84,66,WEIS trust,0.42424242424242425
0200772595,0.974025974025974,1.7268268912562992,0.0,13.0,20.12121212121212,19.147186147186147,53972.84086580087,12467726.24,231,SAFEW co,0.42424242424242425
0200772670,1.7478873239436619,8.548531644300386,-45.0,92.0,19.467605633802815,17.719718309859154,43806.25801408451,31102443.19,710,ASSOCIAT systems,0.6352112676056338
0200773094,4.0,0.0,4.0,4.0,25.0,21.0,83016.28,83016.28,1,TUFO' in,1.0
0200773364,-2.1666666666666665,13.043913452676676,-50.0,14.0,17.933333333333334,20.1,45195.477,1355864.31,30,U R M  foundation,0.26666666666666666
0200773492,0.0,0.0,0.0,0.0,18.0,18.0,48180.87,48180.87,1,G & L  associates,0.0
0200773620,5.0,0.0,5.0,5.0,19.0,14.0,32157.92,32157.92,1,PERFOR foundation,1.0
0200774000,-0.5384615384615384,0.6602252917735247,-1.0,1.0,14.384615384615385,14.923076923076923,64559.724615384606,839276.4199999999,13,RALEY co,0.07692307692307693
0200774354,-1.0,0.0,-1.0,-1.0,9.0,10.0,4851.25,4851.25,1,GREAT  associates,0.0
0200774517,-0.5,0.7071067811865476,-1.0,0.0,14.5,15.0,15988.675000000001,31977.350000000002,2,I SUPP associates,0.0
0200775094,5.0,6.1553951042064625,-4.0,17.0,19.894736842105264,14.894736842105264,61128.608947368426,1161443.57,19,SAVE M us,0.631578947368421
0200775660,-4.571428571428571,18.437797616645568,-46.0,7.0,23.857142857142858,28.428571428571427,23073.04714285714,161511.33,7,EB ,0.5714285714285714
0200776463,0.905982905982906,2.367098128812875,0.0,20.0,17.376068376068375,16.47008547008547,57452.91179487179,6721990.68,117,KROGE corp,0.358974358974359
0200777735,-3.7153284671532845,12.789557381563917,-62.0,29.0,14.912408759124087,18.62773722627737,45479.07525547445,6230633.31,137,NASH  corporation,0.043795620437956206
0200778355,0.9682539682539683,1.9173928364574941,-2.0,7.0,21.61904761904762,20.650793650793652,35675.630634920635,2247564.73,63,US  foundation,0.5714285714285714
0200778870,5.175925925925926,6.877878264044987,-7.0,45.0,21.925925925925927,16.75,21796.76638888889,2354050.77,108,C ,0.9814814814814815
0200778998,-0.4666666666666667,0.9732042112432566,-3.0,2.0,15.933333333333334,16.4,81315.69066666668,2439470.72,30,CE associates,0.1
0200779051,-8.88888888888889,13.029149249230748,-64.0,-1.0,10.36111111111111,19.25,62643.32305555555,2255159.63,36,AFFILI trust,0.0
0200779111,-1.4,4.501851470969102,-11.0,6.0,15.1,16.5,33522.365000000005,335223.65,10,NICH llc,0.4
0200779340,0.0,1.4142135623730951,-2.0,1.0,19.0,19.0,20138.699999999997,80554.79999999999,4,CARA systems,0.5
0200779719,0.14285714285714285,0.35856858280031806,0.0,1.0,18.095238095238095,17.952380952380953,25170.22952380952,528574.82,21,FOOD 4 corporation,0.14285714285714285
0200779906,1.988235294117647,1.0855557896990002,1.0,5.0,17.95294117647059,15.964705882352941,58706.322,4990037.37,85,BOZZU ,1.0
0200780383,1.518041237113402,1.8390493776084922,0.0,15.0,20.146907216494846,18.628865979381445,59074.5025257732,22920906.98,388,MEIJ in,0.6494845360824743
0200780825,2.2448979591836733,4.7862802733918235,-16.0,28.0,22.76530612244898,20.520408163265305,13374.58530612245,1310709.36,98,SYSCO FO us,0.8571428571428571
0200780849,1.1538461538461537,4.775739974882668,-1.0,17.0,16.076923076923077,14.923076923076923,24561.32384615385,319297.21,13,LAUREL ,0.07692307692307693
0200781803,0.5895522388059702,2.772617683806922,-2.0,21.0,18.62686567164179,18.03731343283582,9470.32843283582,1269024.01,134,JRD associates,0.26865671641791045
0200781831,1.6071428571428572,3.2698316381426955,0.0,14.0,20.892857142857142,19.285714285714285,43840.74178571429,1227540.77,28,RITE systems,0.4642857142857143
